datetime,open,high,low,close,volume,money,open_interest
2025-05-19 21:40:00,9055.0,9055.0,9055.0,9055.0,1,90550.0,1.0
2025-05-19 21:45:00,9045.0,9045.0,9045.0,9045.0,1,90450.0,2.0
2025-05-19 21:55:00,9053.0,9053.0,9053.0,9053.0,2,180960.0,3.0
2025-05-19 22:10:00,9013.0,9013.0,9013.0,9013.0,1,90140.0,3.0
2025-05-19 22:45:00,9038.0,9038.0,9038.0,9038.0,1,90360.0,3.0
2025-05-20 09:15:00,9019.0,9019.0,9019.0,9019.0,1,90200.0,4.0
2025-05-20 09:20:00,9084.0,9084.0,9080.0,9080.0,2,181660.0,5.0
2025-05-20 10:10:00,9060.0,9060.0,9060.0,9060.0,1,90580.0,6.0
2025-05-20 10:45:00,9090.0,9090.0,9090.0,9090.0,1,90930.0,7.0
2025-05-20 13:35:00,9074.0,9074.0,9074.0,9074.0,1,90770.0,7.0
2025-05-20 13:40:00,9091.0,9091.0,9091.0,9091.0,1,90810.0,6.0
2025-05-20 13:50:00,9088.0,9088.0,9088.0,9088.0,1,90990.0,7.0
2025-05-20 13:55:00,9077.0,9077.0,9077.0,9077.0,1,90750.0,7.0
2025-05-20 14:00:00,9077.0,9077.0,9077.0,9077.0,1,90770.0,7.0
2025-05-20 14:55:00,9082.0,9082.0,9082.0,9082.0,1,90790.0,7.0
2025-05-20 21:00:00,9045.0,9045.0,9045.0,9045.0,1,90450.0,7.0
2025-05-20 21:15:00,9073.0,9073.0,9073.0,9073.0,1,90730.0,7.0
2025-05-20 22:10:00,9071.0,9071.0,9071.0,9071.0,1,90710.0,7.0
2025-05-21 09:00:00,9111.0,9111.0,9093.0,9098.0,6,545850.0,12.0
2025-05-21 09:25:00,9099.0,9099.0,9099.0,9099.0,1,91060.0,12.0
2025-05-21 09:45:00,9112.0,9112.0,9103.0,9103.0,2,182120.0,11.0
2025-05-21 10:30:00,9102.0,9102.0,9102.0,9102.0,1,91040.0,12.0
2025-05-21 10:45:00,9104.0,9104.0,9104.0,9104.0,1,91060.0,13.0
2025-05-21 10:50:00,9099.0,9099.0,9099.0,9099.0,1,90930.0,14.0
2025-05-21 10:55:00,9080.0,9080.0,9080.0,9080.0,2,181690.0,16.0
2025-05-21 13:30:00,9099.0,9099.0,9099.0,9099.0,6,545750.0,12.0
2025-05-21 13:45:00,9103.0,9103.0,9103.0,9103.0,1,91170.0,12.0
2025-05-21 21:15:00,9084.0,9084.0,9084.0,9084.0,1,90840.0,11.0
2025-05-21 22:15:00,9086.0,9086.0,9086.0,9086.0,1,90860.0,11.0
2025-05-21 22:25:00,9076.0,9076.0,9076.0,9076.0,1,90760.0,11.0
2025-05-22 09:00:00,8980.0,9015.0,8980.0,9004.0,5,449860.0,11.0
2025-05-22 09:05:00,9022.0,9022.0,9022.0,9022.0,2,180480.0,9.0
2025-05-22 10:30:00,9022.0,9022.0,9022.0,9022.0,12,1082700.0,19.0
2025-05-22 10:35:00,9022.0,9022.0,9022.0,9022.0,1,90020.0,19.0
2025-05-22 10:45:00,9037.0,9037.0,9037.0,9037.0,1,90480.0,19.0
2025-05-22 10:50:00,9037.0,9037.0,9037.0,9037.0,1,90250.0,18.0
2025-05-22 11:05:00,9037.0,9037.0,9037.0,9037.0,1,90510.0,17.0
2025-05-22 13:30:00,9051.0,9051.0,9037.0,9037.0,2,180800.0,18.0
2025-05-22 14:25:00,9062.0,9062.0,9062.0,9062.0,1,90560.0,18.0
2025-05-22 21:00:00,9060.0,9076.0,9060.0,9076.0,8,725360.0,12.0
2025-05-22 21:10:00,9087.0,9087.0,9087.0,9087.0,1,90940.0,12.0
2025-05-22 22:35:00,9082.0,9082.0,9082.0,9082.0,1,90800.0,13.0
2025-05-22 22:40:00,9078.0,9078.0,9078.0,9078.0,1,90710.0,14.0
2025-05-23 09:00:00,9098.0,9098.0,9098.0,9098.0,1,91070.0,14.0
2025-05-23 09:15:00,9108.0,9108.0,9108.0,9108.0,1,91000.0,15.0
2025-05-23 09:20:00,9106.0,9109.0,9098.0,9098.0,5,455060.0,17.0
2025-05-23 09:25:00,9106.0,9106.0,9106.0,9106.0,2,182260.0,16.0
2025-05-23 10:10:00,9083.0,9083.0,9083.0,9083.0,1,90860.0,16.0
2025-05-23 10:55:00,9077.0,9077.0,9077.0,9077.0,1,90640.0,15.0
2025-05-23 13:30:00,9066.0,9066.0,9066.0,9066.0,1,90620.0,15.0
2025-05-23 14:10:00,9056.0,9056.0,9056.0,9056.0,3,271740.0,17.0
2025-05-23 14:25:00,9066.0,9066.0,9066.0,9066.0,2,181340.0,16.0
2025-05-23 21:15:00,9032.0,9032.0,9032.0,9032.0,1,90320.0,16.0
2025-05-23 22:55:00,9054.0,9054.0,9054.0,9054.0,1,90540.0,15.0
2025-05-26 09:00:00,9035.0,9035.0,9035.0,9035.0,1,90340.0,16.0
2025-05-26 10:10:00,9101.0,9101.0,9101.0,9101.0,1,91040.0,15.0
2025-05-26 11:20:00,9061.0,9061.0,9061.0,9061.0,1,90610.0,16.0
2025-05-26 13:35:00,9047.0,9052.0,9047.0,9052.0,2,181000.0,15.0
2025-05-26 13:45:00,9055.0,9055.0,9055.0,9055.0,1,90550.0,16.0
2025-05-26 13:50:00,9050.0,9050.0,9050.0,9050.0,1,90460.0,16.0
2025-05-26 14:00:00,9024.0,9024.0,9024.0,9024.0,1,90240.0,17.0
2025-05-26 14:20:00,9026.0,9026.0,9026.0,9026.0,1,90290.0,17.0
2025-05-26 21:05:00,9059.0,9062.0,9058.0,9061.0,7,634270.0,23.0
2025-05-26 21:10:00,9056.0,9056.0,9056.0,9056.0,1,90530.0,22.0
2025-05-26 21:25:00,9050.0,9050.0,9050.0,9050.0,1,90510.0,23.0
2025-05-26 21:30:00,9046.0,9046.0,9046.0,9046.0,1,90490.0,22.0
2025-05-27 09:00:00,9072.0,9072.0,9072.0,9072.0,1,90690.0,23.0
2025-05-27 09:05:00,9084.0,9085.0,9084.0,9085.0,3,272470.0,25.0
2025-05-27 09:10:00,9087.0,9087.0,9087.0,9087.0,1,90940.0,24.0
2025-05-27 09:20:00,9083.0,9083.0,9083.0,9083.0,1,90820.0,24.0
2025-05-27 09:25:00,9075.0,9080.0,9075.0,9078.0,3,272390.0,24.0
2025-05-27 09:35:00,9074.0,9074.0,9074.0,9074.0,3,272070.0,26.0
2025-05-27 09:45:00,9040.0,9046.0,9040.0,9046.0,2,180900.0,26.0
2025-05-27 09:55:00,9058.0,9058.0,9058.0,9058.0,1,90670.0,27.0
2025-05-27 10:00:00,9051.0,9051.0,9051.0,9051.0,1,90410.0,27.0
2025-05-27 13:30:00,9079.0,9079.0,9079.0,9079.0,1,90930.0,28.0
2025-05-27 13:35:00,9081.0,9081.0,9081.0,9081.0,2,181630.0,29.0
2025-05-27 13:40:00,9081.0,9081.0,9081.0,9081.0,3,272360.0,31.0
2025-05-27 13:45:00,9087.0,9087.0,9087.0,9087.0,1,90690.0,30.0
2025-05-27 14:10:00,9107.0,9107.0,9107.0,9107.0,1,91370.0,30.0
2025-05-27 14:55:00,9103.0,9109.0,9103.0,9109.0,2,182140.0,31.0
2025-05-27 21:05:00,9106.0,9106.0,9106.0,9106.0,1,91060.0,31.0
2025-05-27 21:10:00,9105.0,9105.0,9105.0,9105.0,1,91060.0,32.0
2025-05-27 21:15:00,9110.0,9110.0,9110.0,9110.0,1,91090.0,31.0
2025-05-27 21:25:00,9100.0,9100.0,9100.0,9100.0,1,90990.0,32.0
2025-05-27 22:25:00,9095.0,9095.0,9089.0,9089.0,3,272730.0,32.0
2025-05-28 09:00:00,9114.0,9114.0,9114.0,9114.0,4,364620.0,30.0
2025-05-28 09:05:00,9106.0,9110.0,9106.0,9110.0,6,546300.0,28.0
2025-05-28 09:15:00,9109.0,9109.0,9109.0,9109.0,1,91230.0,28.0
2025-05-28 09:50:00,9107.0,9107.0,9107.0,9107.0,1,91060.0,29.0
